公金支出情報（令和　８年　１月分）,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
局名,部名,課名,支払日,会計名,款名,項名,目名,節・細節名,支払内容（件名）,支払額（円）
環境局,気候変動対策部,計画課,令和08年01月29日,一般会計,環境費,環境保全費,気候変動対策費,工事請負費,完了払金の支出(R6中部学校経営支援C太陽光工事）,"21,855,900 "
環境局,気候変動対策部,計画課,令和08年01月30日,一般会計,環境費,環境保全費,気候変動対策費,需用費　光熱水費,港湾施設等における使用電気料金の支出（12月分）,"2,413,807 "
環境局,気候変動対策部,計画課,令和08年01月30日,一般会計,教育費,高等学校費,管理費,需用費　光熱水費,港湾施設等における使用電気料金の支出（12月分）,"3,167,721 "
環境局,気候変動対策部,計画課,令和08年01月30日,一般会計,教育費,高等学校費,管理費,需用費　光熱水費,港湾施設等における使用電気料金の支出（12月分）,"56,183 "
環境局,気候変動対策部,計画課,令和08年01月30日,一般会計,徴税費,徴税管理費,管理費,需用費　光熱水費,港湾施設等における使用電気料金の支出（12月分）,"3,367,770 "
環境局,気候変動対策部,計画課,令和08年01月30日,一般会計,産業労働費,労働費,職業能力開発費,需用費　光熱水費,港湾施設等における使用電気料金の支出（12月分）,"13,231,801 "
環境局,気候変動対策部,計画課,令和08年01月30日,一般会計,産業労働費,労働費,労政費,需用費　光熱水費,港湾施設等における使用電気料金の支出（12月分）,"131,093 "
環境局,気候変動対策部,計画課,令和08年01月30日,一般会計,消防費,消防管理費,管理費,需用費　光熱水費,港湾施設等における使用電気料金の支出（12月分）,"18,263,373 "
環境局,気候変動対策部,計画課,令和08年01月30日,一般会計,警察費,警察施設費,施設管理費,需用費　光熱水費,港湾施設等における使用電気料金の支出（12月分）,"98,008,730 "
環境局,気候変動対策部,計画課,令和08年01月30日,一般会計,環境費,環境保全費,気候変動対策費,負担金補助及交付金,PPA事業における戸山高校防水工事の支出について,"16,390,000 "
環境局,気候変動対策部,計画課,令和08年01月30日,一般会計,教育費,高等学校費,管理費,需用費　光熱水費,Ｒ７年度高校・都税事務所の電気料金の支出（12月分）,"119,073,894 "
環境局,気候変動対策部,計画課,令和08年01月30日,一般会計,教育費,小中学校費,中学校管理費,需用費　光熱水費,Ｒ７年度高校・都税事務所の電気料金の支出（12月分）,"3,859,352 "
環境局,気候変動対策部,計画課,令和08年01月30日,一般会計,環境費,環境保全費,気候変動対策費,需用費　光熱水費,Ｒ７年度高校・都税事務所の電気料金の支出（12月分）,"1,916,785 "
環境局,気候変動対策部,計画課,令和08年01月30日,一般会計,徴税費,徴税管理費,管理費,需用費　光熱水費,Ｒ７年度高校・都税事務所の電気料金の支出（12月分）,"7,034,969 "
環境局,気候変動対策部,計画課,令和08年01月30日,一般会計,環境費,環境保全費,気候変動対策費,需用費　光熱水費,急速充電設備（奥多摩都民の森）電気料金Ｒ８年１月,"51,716 "
環境局,気候変動対策部,計画課,令和08年01月30日,一般会計,港湾費,東京港整備費,臨港道路及海上公園管理費,需用費　光熱水費,港湾施設等における使用電気料金の支出（12月分）,"14,489,713 "
環境局,気候変動対策部,計画課,令和08年01月30日,一般会計,港湾費,東京港整備費,海岸保全施設管理費,需用費　光熱水費,港湾施設等における使用電気料金の支出（12月分）,"2,178,484 "
環境局,気候変動対策部,計画課,令和08年01月30日,一般会計,港湾費,東京港整備費,港湾施設運営費,需用費　光熱水費,港湾施設等における使用電気料金の支出（12月分）,"199,804 "
環境局,気候変動対策部,計画課,令和08年01月30日,一般会計,港湾費,東京港整備費,管理費,需用費　光熱水費,港湾施設等における使用電気料金の支出（12月分）,"73,262 "
環境局,気候変動対策部,総量削減課,令和08年01月14日,一般会計,環境費,環境保全費,気候変動対策費,委託料,認定楯のデザイン作成委託（トップレベル事業所）,"616,000 "
環境局,気候変動対策部,総量削減課,令和08年01月15日,一般会計,環境費,環境保全費,気候変動対策費,役務費,令和7年度　複数の少額支払案件に係る前渡金（1月分）,"23,000 "
環境局,気候変動対策部,総量削減課,令和08年01月28日,一般会計,環境費,環境保全費,気候変動対策費,委託料,総量削減義務と排出量取引システムの改修PL管理委託,"29,228,571 "
環境局,気候変動対策部,総量削減課,令和08年01月29日,一般会計,環境費,環境保全費,気候変動対策費,使用料及賃借料,検証主任者等新規講習会の会場使用料（３～５回目）,"45,090 "
環境局,気候変動対策部,環境都市づくり課,令和08年01月09日,一般会計,環境費,環境保全費,気候変動対策費,委託料,建築計画概要書の情報収集等調査委託の支出,"990,000 "
環境局,気候変動対策部,環境都市づくり課,令和08年01月14日,一般会計,環境費,環境保全費,気候変動対策費,報償費,東京エコビルダーズアワード審査会（第５回）の支出,"15,480 "
環境局,気候変動対策部,環境都市づくり課,令和08年01月14日,一般会計,環境費,環境保全費,気候変動対策費,報償費,東京エコビルダーズアワード審査会（第５回）の支出,"21,100 "
環境局,気候変動対策部,環境都市づくり課,令和08年01月14日,一般会計,環境費,環境保全費,気候変動対策費,旅費　特別旅費,東京エコビルダーズアワード審査会（第５回）の支出,878 
環境局,気候変動対策部,環境都市づくり課,令和08年01月14日,一般会計,総務費,総務管理費,職員研修費,旅費　普通旅費,海外出張に伴う旅費の支出について（豪州・新西蘭）,"2,204,258 "
環境局,気候変動対策部,環境都市づくり課,令和08年01月14日,一般会計,総務費,総務管理費,職員研修費,役務費,海外出張に伴う旅費の支出について（豪州・新西蘭）,"541,080 "
環境局,気候変動対策部,環境都市づくり課,令和08年01月14日,一般会計,環境費,環境保全費,気候変動対策費,役務費,海外出張に伴う旅費の支出について（豪州・新西蘭）,"131,318 "
環境局,気候変動対策部,環境都市づくり課,令和08年01月15日,一般会計,環境費,環境保全費,気候変動対策費,需用費　一般需用費,令和７年度少額支払案件に係る前渡金の支出（1月分）,"13,436 "
環境局,気候変動対策部,環境都市づくり課,令和08年01月15日,一般会計,環境費,環境保全費,気候変動対策費,役務費,令和７年度技術検討会の速記の支払（第５回）,"22,000 "
環境局,気候変動対策部,環境都市づくり課,令和08年01月16日,一般会計,環境費,環境保全費,気候変動対策費,委託料,建築物環境計画書制度受付審査委託の支払(10月～12月),"29,975,000 "
環境局,気候変動対策部,環境都市づくり課,令和08年01月19日,一般会計,環境費,環境保全費,気候変動対策費,委託料,省エネルギー性能基準等策定に係る検討調査委託の支出,"16,500,000 "
環境局,気候変動対策部,環境都市づくり課,令和08年01月21日,一般会計,環境費,環境保全費,気候変動対策費,委託料,環境報告書システム業務委託の支払（10月～12月分）,"8,001,526 "
環境局,気候変動対策部,環境都市づくり課,令和08年01月26日,一般会計,環境費,環境保全費,気候変動対策費,委託料,熱中症対策くらしの知恵事務局業務等委託,"5,478,000 "
環境局,気候変動対策部,環境都市づくり課,令和08年01月27日,一般会計,環境費,環境保全費,気候変動対策費,報償費,新築建築物制度改正等技術検討会(第５回)報償費支出,"85,480 "
環境局,気候変動対策部,環境都市づくり課,令和08年01月27日,一般会計,環境費,環境保全費,気候変動対策費,旅費　特別旅費,新築建築物制度改正等技術検討会(第５回)特別旅費支出,"2,484 "
環境局,気候変動対策部,環境都市づくり課,令和08年01月27日,一般会計,環境費,環境保全費,気候変動対策費,委託料,東京エコビルダーズアワード賞状作成等業務委託,"849,750 "
環境局,気候変動対策部,環境都市づくり課,令和08年01月29日,一般会計,環境費,環境保全費,気候変動対策費,投資及出資金,令和７年度総合対策事業に係る出えん金,"17,600,000,000 "
環境局,気候変動対策部,環境都市づくり課,令和08年01月30日,一般会計,環境費,環境保全費,気候変動対策費,負担金補助及交付金,R7年度総合対策事業事務費補助,"25,467,000 "
環境局,気候変動対策部,地域エネルギー課,令和08年01月16日,一般会計,環境費,環境保全費,気候変動対策費,役務費,複数の少額資金案件に係る前渡金の支出(1月),"17,880 "
環境局,気候変動対策部,地域エネルギー課,令和08年01月20日,一般会計,環境費,環境保全費,気候変動対策費,使用料及賃借料,次世代課アシ職端末借入(長期継続契約)の継続支払,"7,150 "
環境局,気候変動対策部,地域エネルギー課,令和08年01月22日,一般会計,環境費,環境保全費,気候変動対策費,負担金補助及交付金,R7家庭へのHTTアクション促進事業に係る事務費補助金,"30,000,000 "
環境局,気候変動対策部,家庭エネルギー対策課,令和08年01月09日,一般会計,環境費,環境保全費,気候変動対策費,報償費,ＥＶ充電設備に関する個別相談会における講師報酬,"27,628 "
環境局,気候変動対策部,家庭エネルギー対策課,令和08年01月13日,一般会計,環境費,環境保全費,気候変動対策費,投資及出資金,家庭のゼロエミッション行動推進事業に係る追加出えん,"9,999,999,999 "
環境局,気候変動対策部,家庭エネルギー対策課,令和08年01月13日,一般会計,環境費,環境保全費,気候変動対策費,投資及出資金,家庭のゼロエミッション行動推進事業に係る追加出えん,"1,108,000,001 "
環境局,気候変動対策部,家庭エネルギー対策課,令和08年01月21日,一般会計,環境費,環境保全費,気候変動対策費,需用費　一般需用費,複数の少額支払案件に係る前渡金の支出（１月分）,"51,674 "
環境局,気候変動対策部,家庭エネルギー対策課,令和08年01月21日,一般会計,環境費,環境保全費,気候変動対策費,役務費,複数の少額支払案件に係る前渡金の支出（１月分）,"30,660 "
環境局,気候変動対策部,家庭エネルギー対策課,令和08年01月30日,一般会計,環境費,環境保全費,気候変動対策費,報償費,コンシェルジュ事業者謝金支払（令和７年１２月）,"400,000 "
環境局,多摩環境事務所,管理課,令和08年01月05日,一般会計,環境費,環境管理費,管理費,役務費,１月分  公共料金支払,"84,124 "
環境局,多摩環境事務所,管理課,令和08年01月05日,一般会計,環境費,環境管理費,管理費,役務費,１月分  公共料金支払,"90,856 "
環境局,多摩環境事務所,管理課,令和08年01月08日,一般会計,環境費,環境管理費,管理費,使用料及賃借料,出勤管理システムの借入れ（１２月分）,"23,320 "
環境局,多摩環境事務所,管理課,令和08年01月08日,一般会計,環境費,環境管理費,管理費,需用費　一般需用費,少額支払案件に係る前渡金（局管理・一需）1月分,"84,301 "
環境局,多摩環境事務所,管理課,令和08年01月09日,一般会計,環境費,環境管理費,管理費,需用費　一般需用費,「朝日新聞」の購読（１０～１２月分）,"14,700 "
環境局,多摩環境事務所,管理課,令和08年01月09日,一般会計,環境費,環境管理費,管理費,需用費　一般需用費,「読売新聞」の購読（１０～１２月分）,"14,400 "
環境局,多摩環境事務所,管理課,令和08年01月09日,一般会計,環境費,環境管理費,管理費,需用費　一般需用費,「日本経済新聞」の購読（１０～１２月分）,"16,500 "
環境局,多摩環境事務所,管理課,令和08年01月09日,一般会計,環境費,環境管理費,管理費,需用費　一般需用費,「毎日新聞」の購読（１０～１２月分）,"14,700 "
環境局,多摩環境事務所,管理課,令和08年01月09日,一般会計,環境費,環境管理費,管理費,需用費　一般需用費,「産経新聞」の購読（１０～１２月分）,"11,700 "
環境局,多摩環境事務所,管理課,令和08年01月09日,一般会計,環境費,環境管理費,管理費,需用費　一般需用費,「東京新聞」の購読（１０～１２月分）,"10,200 "
環境局,多摩環境事務所,管理課,令和08年01月09日,一般会計,環境費,環境保全費,環境改善費,需用費　一般需用費,雑誌「環境と測定技術」外８点の支払い（令和７年度）,"1,776 "
環境局,多摩環境事務所,管理課,令和08年01月09日,一般会計,環境費,環境保全費,自然環境費,需用費　一般需用費,雑誌「環境と測定技術」外８点の支払い（令和７年度）,"1,615 "
環境局,多摩環境事務所,管理課,令和08年01月09日,一般会計,環境費,環境保全費,自然環境費,需用費　一般需用費,雑誌「環境と測定技術」外８点の支払い（令和７年度）,"1,358 "
環境局,多摩環境事務所,管理課,令和08年01月09日,一般会計,環境費,環境保全費,自然環境費,需用費　一般需用費,雑誌「環境と測定技術」外８点の支払い（令和７年度）,"16,825 "
環境局,多摩環境事務所,管理課,令和08年01月09日,一般会計,環境費,廃棄物費,廃棄物対策費,需用費　一般需用費,雑誌「環境と測定技術」外８点の支払い（令和７年度）,"3,762 "
環境局,多摩環境事務所,管理課,令和08年01月13日,一般会計,環境費,環境管理費,管理費,使用料及賃借料,庁有車の借入れ（長期継続契約）（１２月分）,"42,350 "
環境局,多摩環境事務所,管理課,令和08年01月13日,一般会計,環境費,環境管理費,管理費,使用料及賃借料,庁有車の借入れ（長期継続契約）（１２月分）,"45,760 "
環境局,多摩環境事務所,管理課,令和08年01月13日,一般会計,環境費,環境管理費,管理費,使用料及賃借料,庁有車の借入れ（長期継続契約）（１２月分）,"64,240 "
環境局,多摩環境事務所,管理課,令和08年01月13日,一般会計,環境費,環境管理費,管理費,使用料及賃借料,庁有車の借入れ（長期継続契約）（１２月分）,"58,520 "
環境局,多摩環境事務所,管理課,令和08年01月13日,一般会計,環境費,環境管理費,管理費,使用料及賃借料,庁有車の借入れ（長期継続契約）（１２月分）,"62,480 "
環境局,多摩環境事務所,管理課,令和08年01月15日,一般会計,環境費,環境管理費,管理費,需用費　光熱水費,ｸﾚｼﾞｯﾄｶｰﾄﾞ利用に係る経費の支出(1/16～2/15),"150,000 "
環境局,多摩環境事務所,管理課,令和08年01月19日,一般会計,環境費,環境管理費,管理費,委託料,多摩環境事務所庁有車運行管理委託(単価契約)１２月分,"1,290,333 "
環境局,多摩環境事務所,管理課,令和08年01月19日,一般会計,環境費,廃棄物費,廃棄物対策費,委託料,多摩環境事務所庁有車運行管理委託(単価契約)１２月分,"238,700 "
環境局,多摩環境事務所,管理課,令和08年01月19日,一般会計,環境費,環境保全費,環境改善費,委託料,多摩環境事務所庁有車運行管理委託(単価契約)１２月分,"151,800 "
環境局,多摩環境事務所,管理課,令和08年01月20日,一般会計,環境費,環境管理費,管理費,役務費,１月分  公共料金支払,"8,418 "
環境局,多摩環境事務所,管理課,令和08年01月21日,一般会計,環境費,環境管理費,管理費,需用費　一般需用費,庁有車（水素自動車）の点検等,"149,215 "
環境局,多摩環境事務所,管理課,令和08年01月21日,一般会計,環境費,環境管理費,管理費,需用費　一般需用費,複写サービスに関する契約（単価契約）再リースの支払,"26,950 "
環境局,多摩環境事務所,管理課,令和08年01月21日,一般会計,環境費,環境保全費,環境改善費,需用費　一般需用費,複写サービスに関する契約（単価契約）再リースの支払,"23,100 "
環境局,多摩環境事務所,管理課,令和08年01月21日,一般会計,環境費,環境保全費,自然環境費,需用費　一般需用費,複写サービスに関する契約（単価契約）再リースの支払,"23,100 "
環境局,多摩環境事務所,管理課,令和08年01月21日,一般会計,環境費,環境保全費,自然環境費,需用費　一般需用費,カラー複写サービス（単価契約）再リースの支払い,"36,252 "
環境局,多摩環境事務所,管理課,令和08年01月21日,一般会計,環境費,環境保全費,環境改善費,需用費　一般需用費,カラー複写サービス（単価契約）再リースの支払い,"10,000 "
環境局,多摩環境事務所,管理課,令和08年01月21日,一般会計,環境費,廃棄物費,廃棄物対策費,需用費　一般需用費,カラー複写サービス（単価契約）再リースの支払い,"10,000 "
環境局,多摩環境事務所,管理課,令和08年01月22日,一般会計,環境費,環境管理費,管理費,需用費　一般需用費,庁有車の点検等及びタイヤ交換,"231,344 "
環境局,多摩環境事務所,管理課,令和08年01月30日,一般会計,環境費,環境管理費,管理費,需用費　光熱水費,庁有車のEV充電サービス利用に係る経費（２月分）,"3,960 "
環境局,多摩環境事務所,管理課,令和08年01月30日,一般会計,環境費,環境管理費,管理費,負担金補助及交付金,庁有車のEV充電サービス利用に係る経費（２月分）,"2,200 "
環境局,多摩環境事務所,管理課,令和08年01月30日,一般会計,環境費,環境管理費,管理費,使用料及賃借料,庁有車のETCﾏｲﾚｰｼﾞｻｰﾋﾞｽ利用に係る経費の支出(2月分),"60,000 "
環境局,多摩環境事務所,自然環境課,令和08年01月05日,一般会計,環境費,環境管理費,管理費,役務費,庁有車車検に係る法定費用の支出（資金前渡）,"19,740 "
環境局,多摩環境事務所,自然環境課,令和08年01月05日,一般会計,環境費,環境管理費,管理費,公課費,庁有車車検に係る法定費用の支出（資金前渡）,"6,600 "
環境局,多摩環境事務所,自然環境課,令和08年01月05日,一般会計,環境費,環境保全費,自然環境費,役務費,１月分  公共料金支払,"26,039 "
環境局,多摩環境事務所,自然環境課,令和08年01月05日,一般会計,環境費,環境保全費,自然環境費,役務費,１月分  公共料金支払,"38,943 "
環境局,多摩環境事務所,自然環境課,令和08年01月06日,一般会計,環境費,環境保全費,自然環境費,需用費　光熱水費,１月分  公共料金支払,"139,563 "
環境局,多摩環境事務所,自然環境課,令和08年01月06日,一般会計,環境費,環境保全費,自然環境費,需用費　光熱水費,１月分  公共料金支払,"97,188 "
環境局,多摩環境事務所,自然環境課,令和08年01月06日,一般会計,環境費,環境保全費,自然環境費,需用費　光熱水費,１月分  公共料金支払,"3,247 "
環境局,多摩環境事務所,自然環境課,令和08年01月08日,一般会計,環境費,環境保全費,自然環境費,役務費,奥多摩詰所外２か所のプロバイダー契約の支出,"10,604 "
環境局,多摩環境事務所,自然環境課,令和08年01月08日,一般会計,環境費,環境保全費,自然環境費,役務費,複数の少額支払案件に係る前渡金の支出（R8.1月分）,"4,365 "
環境局,多摩環境事務所,自然環境課,令和08年01月08日,一般会計,環境費,環境保全費,自然環境費,役務費,複数の少額支払案件に係る前渡金の支出（R8.1月分）,760 
環境局,多摩環境事務所,自然環境課,令和08年01月08日,一般会計,環境費,環境保全費,自然環境費,原材料費,複数の少額支払案件に係る前渡金の支出（R8.1月分）,"9,884 "
環境局,多摩環境事務所,自然環境課,令和08年01月08日,一般会計,環境費,環境保全費,自然環境費,需用費　一般需用費,複数の少額支払案件に係る前渡金の支出（R8.1月分）,"117,340 "
環境局,多摩環境事務所,自然環境課,令和08年01月08日,一般会計,環境費,環境保全費,自然環境費,需用費　一般需用費,複数の少額支払案件に係る前渡金の支出（R8.1月分）,"12,740 "
環境局,多摩環境事務所,自然環境課,令和08年01月08日,一般会計,環境費,環境保全費,自然環境費,需用費　一般需用費,複数の少額支払案件に係る前渡金の支出（R8.1月分）,"24,085 "
環境局,多摩環境事務所,自然環境課,令和08年01月08日,一般会計,環境費,環境管理費,管理費,需用費　一般需用費,複数の少額支払案件に係る前渡金の支出（R8.1月分）,"43,000 "
環境局,多摩環境事務所,自然環境課,令和08年01月08日,一般会計,環境費,環境保全費,自然環境費,需用費　光熱水費,１月分  公共料金支払,"77,203 "
環境局,多摩環境事務所,自然環境課,令和08年01月08日,一般会計,環境費,環境保全費,自然環境費,需用費　光熱水費,１月分  公共料金支払,"4,394 "
環境局,多摩環境事務所,自然環境課,令和08年01月08日,一般会計,環境費,環境保全費,自然環境費,需用費　光熱水費,１月分  公共料金支払,"2,464 "
環境局,多摩環境事務所,自然環境課,令和08年01月08日,一般会計,環境費,環境保全費,自然環境費,需用費　光熱水費,１月分  公共料金支払,"2,464 "
環境局,多摩環境事務所,自然環境課,令和08年01月08日,一般会計,環境費,環境保全費,自然環境費,需用費　光熱水費,１月分  公共料金支払,"7,090 "
環境局,多摩環境事務所,自然環境課,令和08年01月08日,一般会計,環境費,環境保全費,自然環境費,需用費　光熱水費,１月分  公共料金支払,"14,257 "
環境局,多摩環境事務所,自然環境課,令和08年01月09日,一般会計,環境費,環境保全費,自然環境費,使用料及賃借料,仮設便所の借入,"106,791 "
環境局,多摩環境事務所,自然環境課,令和08年01月09日,一般会計,環境費,環境保全費,自然環境費,需用費　一般需用費,西多摩新聞の購読の支出について,"5,940 "
環境局,多摩環境事務所,自然環境課,令和08年01月09日,一般会計,環境費,環境保全費,自然環境費,役務費,あきる野市に係るし尿処理手数料の支払い,"42,500 "
環境局,多摩環境事務所,自然環境課,令和08年01月09日,一般会計,環境費,環境保全費,自然環境費,需用費　光熱水費,庁有車の燃料代に係る費用の支出,"4,602 "
環境局,多摩環境事務所,自然環境課,令和08年01月14日,一般会計,環境費,環境保全費,自然環境費,報償費,都Ｒ研修会講師報償費の支出「山の気象とリスク」,"54,800 "
環境局,多摩環境事務所,自然環境課,令和08年01月14日,一般会計,環境費,環境保全費,自然環境費,需用費　光熱水費,１月分  公共料金支払,"2,464 "
環境局,多摩環境事務所,自然環境課,令和08年01月14日,一般会計,環境費,環境保全費,自然環境費,需用費　光熱水費,１月分  公共料金支払,"15,077 "
環境局,多摩環境事務所,自然環境課,令和08年01月15日,一般会計,環境費,環境保全費,自然環境費,需用費　一般需用費,ラッキングの修繕,"533,280 "
環境局,多摩環境事務所,自然環境課,令和08年01月15日,一般会計,環境費,環境保全費,自然環境費,需用費　光熱水費,庁有車の燃料代に係る経費の支出（1/16-2/15分）,"80,000 "
環境局,多摩環境事務所,自然環境課,令和08年01月15日,一般会計,環境費,環境保全費,自然環境費,工事請負費,八王子長房緑地保全地域外1か所のフェンス復旧工事,"964,700 "
環境局,多摩環境事務所,自然環境課,令和08年01月16日,一般会計,環境費,環境保全費,自然環境費,委託料,陣場山園地外１か所の清掃委託（その4）,"316,800 "
環境局,多摩環境事務所,自然環境課,令和08年01月16日,一般会計,環境費,環境保全費,自然環境費,工事請負費,令和７年度高尾地区登山道改修工事,"9,500,000 "
環境局,多摩環境事務所,自然環境課,令和08年01月16日,一般会計,環境費,環境保全費,自然環境費,工事請負費,令和７年度高尾地区登山道改修工事,"2,600,000 "
環境局,多摩環境事務所,自然環境課,令和08年01月16日,一般会計,環境費,環境保全費,自然環境費,委託料,八王子長房緑地保全地域斜面観測調査（緊急施行）,"4,472,657 "
環境局,多摩環境事務所,自然環境課,令和08年01月16日,一般会計,環境費,環境保全費,自然環境費,需用費　光熱水費,１月分  公共料金支払,"8,928 "
環境局,多摩環境事務所,自然環境課,令和08年01月19日,一般会計,環境費,環境保全費,自然環境費,工事請負費,高尾地区維持管理設備工事（単価契約）,"253,330 "
環境局,多摩環境事務所,自然環境課,令和08年01月20日,一般会計,環境費,環境保全費,自然環境費,委託料,令和７年度羽村取水所園地外２か所の清掃委託,"78,585 "
環境局,多摩環境事務所,自然環境課,令和08年01月21日,一般会計,環境費,環境保全費,自然環境費,委託料,沢戸橋下園地外5か所の清掃委託,"97,637 "
環境局,多摩環境事務所,自然環境課,令和08年01月21日,一般会計,環境費,環境保全費,自然環境費,委託料,一杯水避難小屋外3か所の管理作業委託,"3,850,000 "
環境局,多摩環境事務所,自然環境課,令和08年01月21日,一般会計,環境費,環境保全費,自然環境費,委託料,日の出山園地外１か所の清掃委託,"325,602 "
環境局,多摩環境事務所,自然環境課,令和08年01月21日,一般会計,環境費,環境保全費,自然環境費,委託料,陣場山園地外１か所の清掃委託（その4）,"316,800 "
環境局,多摩環境事務所,自然環境課,令和08年01月21日,一般会計,環境費,環境保全費,自然環境費,需用費　光熱水費,網代園地便所外24か所の電気料金の支払い,"147,931 "
環境局,多摩環境事務所,自然環境課,令和08年01月21日,一般会計,環境費,環境保全費,自然環境費,需用費　光熱水費,網代園地便所外24か所の電気料金の支払い,"38,168 "
環境局,多摩環境事務所,自然環境課,令和08年01月21日,一般会計,環境費,環境保全費,自然環境費,需用費　光熱水費,網代園地便所外24か所の電気料金の支払い,"4,127 "
環境局,多摩環境事務所,自然環境課,令和08年01月22日,一般会計,環境費,環境保全費,自然環境費,委託料,大澄山園地地質調査,"524,700 "
環境局,多摩環境事務所,自然環境課,令和08年01月22日,一般会計,環境費,環境保全費,自然環境費,委託料,吉野氷川線歩道支障木調査委託,"990,000 "
環境局,多摩環境事務所,自然環境課,令和08年01月22日,一般会計,総務費,総務管理費,職員研修費,旅費　普通旅費,サンティアゴ等への海外出張の追給（確定額払）,"4,122 "
環境局,多摩環境事務所,自然環境課,令和08年01月22日,一般会計,環境費,環境保全費,自然環境費,委託料,保全地域維持管理委託（単価契約）の支出④,"414,700 "
環境局,多摩環境事務所,自然環境課,令和08年01月22日,一般会計,環境費,環境保全費,自然環境費,原材料費,自動車用タイヤの買入れ,"82,060 "
環境局,多摩環境事務所,自然環境課,令和08年01月23日,一般会計,環境費,環境保全費,自然環境費,委託料,御岳渓谷園地外7か所の清掃委託,"2,501,049 "
環境局,多摩環境事務所,自然環境課,令和08年01月23日,一般会計,環境費,環境保全費,自然環境費,工事請負費,自然公園維持管理設備工事（単価契約）,"1,091,750 "
環境局,多摩環境事務所,自然環境課,令和08年01月23日,一般会計,環境費,環境保全費,自然環境費,役務費,青梅市に係るし尿処理手数料,"5,250 "
環境局,多摩環境事務所,自然環境課,令和08年01月23日,一般会計,環境費,環境保全費,自然環境費,役務費,青梅市に係るし尿処理手数料,"81,600 "
環境局,多摩環境事務所,自然環境課,令和08年01月26日,一般会計,環境費,環境保全費,自然環境費,委託料,小仏城山園地便所外２か所の清掃委託,"424,284 "
環境局,多摩環境事務所,自然環境課,令和08年01月26日,一般会計,環境費,環境保全費,自然環境費,需用費　一般需用費,山のふるさと村汚水処理施設修繕,"970,200 "
環境局,多摩環境事務所,自然環境課,令和08年01月26日,一般会計,環境費,環境保全費,自然環境費,需用費　光熱水費,１月分  公共料金支払,"3,696 "
環境局,多摩環境事務所,自然環境課,令和08年01月27日,一般会計,環境費,環境保全費,自然環境費,委託料,大麦代園地外３か所の清掃委託,"2,307,021 "
環境局,多摩環境事務所,自然環境課,令和08年01月28日,一般会計,環境費,環境保全費,自然環境費,委託料,大岳山園地外８か所の清掃委託,"219,802 "
環境局,多摩環境事務所,自然環境課,令和08年01月28日,一般会計,環境費,環境保全費,自然環境費,委託料,山のふるさと村施設改修設計,"1,386,000 "
環境局,多摩環境事務所,自然環境課,令和08年01月28日,一般会計,環境費,環境保全費,自然環境費,委託料,首都圏自然歩道ｲﾝﾌｫﾒｰｼｮﾝｾﾝﾀｰ耐震診断委託,"2,003,100 "
環境局,多摩環境事務所,自然環境課,令和08年01月29日,一般会計,環境費,環境保全費,自然環境費,委託料,五十人平野営場便所保守点検委託,"754,655 "
環境局,多摩環境事務所,自然環境課,令和08年01月29日,一般会計,環境費,環境保全費,自然環境費,報償費,都Ｒ研修会講師報償費の支出「野外救急法研修」,"51,180 "
環境局,多摩環境事務所,自然環境課,令和08年01月29日,一般会計,環境費,環境保全費,自然環境費,役務費,横沢入里山保全地域の汚水汲取槽の汲取り（単価契約）,"190,080 "
環境局,多摩環境事務所,自然環境課,令和08年01月30日,一般会計,環境費,環境保全費,自然環境費,委託料,奥多摩ＶＣの管理に要する委託料（指定管理者）,"6,791,500 "
環境局,多摩環境事務所,自然環境課,令和08年01月30日,一般会計,環境費,環境保全費,自然環境費,委託料,立川崖線緑地保全地域(羽村市)ほか2か所地質調査委託,"6,570,200 "
環境局,多摩環境事務所,自然環境課,令和08年01月30日,一般会計,環境費,環境保全費,自然環境費,工事請負費,山のふるさと村給水補修工事（緊急工事）,"4,675,000 "
環境局,多摩環境事務所,廃棄物対策課,令和08年01月05日,一般会計,環境費,廃棄物費,廃棄物対策費,役務費,１月分  公共料金支払,"3,634 "
環境局,多摩環境事務所,廃棄物対策課,令和08年01月07日,一般会計,環境費,廃棄物費,廃棄物対策費,使用料及賃借料,令和７年度撮影機材借入れ(単価契約)の支払い(11月分),"264,000 "
環境局,多摩環境事務所,廃棄物対策課,令和08年01月27日,一般会計,環境費,廃棄物費,廃棄物対策費,使用料及賃借料,令和７年度撮影機材借入れ(単価契約)の支払い(12月分),"250,800 "
環境局,多摩環境事務所,廃棄物対策課,令和08年01月28日,一般会計,環境費,廃棄物費,管理費,使用料及賃借料,カラープリンタの借入れ（令和7年12月分）,"10,560 "
環境局,多摩環境事務所,廃棄物対策課,令和08年01月30日,一般会計,環境費,廃棄物費,廃棄物対策費,需用費　光熱水費,都営立川松中アパートの電気料金の支払い(12月）,756 
環境局,多摩環境事務所,環境改善課,令和08年01月09日,一般会計,環境費,環境保全費,自然環境費,需用費　一般需用費,①少額支払案件に係る資金前渡 1月分 0184-02 一需,"37,000 "
環境局,多摩環境事務所,環境改善課,令和08年01月09日,一般会計,環境費,環境保全費,自然環境費,役務費,②少額支払案件に係る資金前渡 1月分 0184-02 役務費,"5,000 "
環境局,多摩環境事務所,環境改善課,令和08年01月09日,一般会計,環境費,環境保全費,環境改善費,需用費　一般需用費,⑫少額支払案件に係る資金前渡 1月分 1836-02 一需,"20,000 "
