公金支出情報（令和　７年　５月分）,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
局名,部名,課名,支払日,会計名,款名,項名,目名,節・細節名,支払内容（件名）,支払額（円）
政策企画局,外務部,企画課,令和07年05月08日,一般会計,総務費,政策企画費,管理費,使用料及賃借料,CPグループ上級会長一行との懇親会に係る支出について,"49,000 "
政策企画局,外務部,企画課,令和07年05月08日,一般会計,総務費,政策企画費,管理費,役務費,CPグループ上級会長一行との懇親会に係る支出について,880 
政策企画局,外務部,企画課,令和07年05月19日,一般会計,総務費,政策企画費,管理費,負担金補助及交付金,IWF World Leadership Conference 2025参加費の支出,"471,682 "
政策企画局,外務部,企画課,令和07年05月19日,一般会計,総務費,政策企画費,管理費,役務費,IWF World Leadership Conference 2025参加費の支出,"20,000 "
政策企画局,計画調整部,計画調整課,令和07年05月01日,一般会計,総務費,政策企画費,管理費,使用料及賃借料,2025年日本国際博覧会参加費用等の資金前渡5月12-14,"84,000 "
政策企画局,計画調整部,計画調整課,令和07年05月01日,一般会計,総務費,政策企画費,管理費,負担金補助及交付金,2025年日本国際博覧会参加費用等の資金前渡5月12-14,"21,000 "
政策企画局,計画調整部,計画調整課,令和07年05月07日,一般会計,総務費,政策企画費,管理費,使用料及賃借料,タクシー料金に係る資金前渡について,"14,270 "
政策企画局,計画調整部,計画調整課,令和07年05月12日,一般会計,総務費,政策企画費,管理費,旅費　普通旅費,職員の海外出張に係る経費の支出（セルビア）,"418,844 "
政策企画局,計画調整部,計画調整課,令和07年05月12日,一般会計,総務費,政策企画費,管理費,役務費,職員の海外出張に係る経費の支出（セルビア）,"10,800 "
政策企画局,計画調整部,計画調整課,令和07年05月12日,一般会計,総務費,政策企画費,管理費,需用費　一般需用費,少額支払案件に係る資金前渡(一般需用費)(５月請求),"115,646 "
政策企画局,計画調整部,計画調整課,令和07年05月13日,一般会計,総務費,政策企画費,管理費,役務費,少額支払案件に係る資金前渡(役務費)(５月請求),"34,360 "
政策企画局,計画調整部,計画調整課,令和07年05月13日,一般会計,総務費,政策企画費,管理費,負担金補助及交付金,日本経済研究ｾﾝﾀｰの令和７年度分年会費の支払い,"990,000 "
政策企画局,計画調整部,計画調整課,令和07年05月13日,一般会計,総務費,政策企画費,管理費,需用費　一般需用費,2050東京戦略英語版の印刷,"495,000 "
政策企画局,計画調整部,計画調整課,令和07年05月21日,一般会計,総務費,政策企画費,管理費,負担金補助及交付金,地方行財政調査会の令和７年度分年会費の支払い,"6,600,000 "
